1272.119488,877.597201,165.141020,-18.324903,7513103916350776320.000000
1046.974181,212.737048,174.614936,8.134302,15050333692067090432.000000
710.526148,1014.422734,188.596845,-23.396776,48752077493179154432.000000
513.138611,126.410828,195.544160,10.959143,18174330325857597440.000000
578.365528,657.477505,193.588209,-9.539019,61457719551437684736.000000
969.395701,687.807307,177.776904,-11.207913,25317181158102384640.000000
156.347916,522.831887,207.965237,-3.676165,32970843601516060672.000000
1341.427374,826.521305,162.406149,-16.193752,106650983592255897600.000000
1493.676913,858.021964,156.522607,-16.836266,313927574070646734848.000000
307.877020,611.926272,203.250452,-7.194797,402228655867447279616.000000
1701.935219,194.644429,150.053383,8.044202,107417526305031208960.000000
610.749337,798.608630,192.445944,-15.078953,155216771211940757504.000000
1735.108602,1076.413194,147.765469,-23.017363,61624869711050399744.000000
1873.375721,284.823444,144.613704,4.649232,160372122257186881536.000000
1419.493037,723.300732,159.465850,-12.020915,13708091472704720896.000000
269.709410,186.738918,203.966931,8.292791,19756096090775977984.000000
1113.237584,28.015223,171.971435,15.146710,14964465208306970624.000000
735.621767,1020.674601,187.572704,-23.696447,124152308240566403072.000000
368.787450,714.726457,201.298266,-11.161231,8153420685600202752.000000
1325.896794,961.003464,162.905176,-21.250071,38531577976361820160.000000
1645.677245,142.649169,151.976151,9.997513,44678037321612722176.000000
676.229496,368.435724,189.593319,1.854651,27564368483887321088.000000
1750.193124,251.556674,148.428856,5.958548,39495014360497389568.000000
247.667904,34.722179,204.470653,13.446781,62211448864488038400.000000
1742.823243,833.563423,147.869578,-14.846634,36247037265906925568.000000
1220.819234,128.205358,167.653281,11.301605,549951748886283485184.000000
1166.074827,973.232475,169.446281,-22.145826,16803404162615736320.000000
1474.984179,37.834048,158.049143,14.137304,79138204802023260160.000000
1435.778990,1044.511789,158.503742,-23.745165,44126901527261978624.000000
416.762264,243.014683,199.099736,6.504588,58073838040510660608.000000
1811.785677,227.244199,146.541824,6.708608,20296949321629839360.000000
1870.366938,847.516149,143.876168,-14.691276,74992197996305334272.000000
674.690955,614.285955,189.811572,-7.995582,125707738769221206016.000000
1355.299572,464.934487,162.169032,-1.958881,18709302860512280576.000000
1426.816929,837.849829,159.069450,-16.344410,42359622091890286592.000000
777.205883,293.896786,185.562609,4.854924,20528210802434465792.000000
656.666523,1064.940583,190.804534,-24.990583,91706910105582469120.000000
881.979839,557.011048,181.395965,-5.845904,38208102977273176064.000000
1816.585851,75.716306,146.597248,11.810093,83285945836798377984.000000
1130.388224,911.564228,170.970896,-19.908386,60003847679917719552.000000
500.350520,118.223854,195.999128,11.230774,64590961767356489728.000000
1857.815461,130.007339,145.287591,9.892254,98274366333440196608.000000
1055.418009,434.667849,174.237207,-0.823874,31615871630321782784.000000
465.384046,689.756024,197.836803,-10.514112,63868412672231448576.000000
1137.150326,150.323810,170.981099,10.529424,30569745250129784832.000000
1085.506624,717.720161,172.921687,-12.381321,37947868294754762752.000000
288.436485,433.627531,203.673352,-0.595856,26081441645030461440.000000
1276.993157,877.256090,164.943821,-18.298901,38176430728967503872.000000
428.087055,296.727191,198.762033,4.517445,30722012030827556864.000000
1753.213345,127.401989,148.492851,10.258909,105046691679006457856.000000
736.113171,827.801658,187.466165,-16.515339,119784066314630365184.000000
613.968154,324.457076,191.964257,3.572705,61881901397831999488.000000
356.853220,848.324665,201.863240,-15.973478,31574296072685248512.000000
1639.436115,392.901091,151.888883,0.918322,6908706488326082789376.000000
792.495491,635.800892,185.089061,-8.999991,45871939808069918720.000000
1522.820294,661.787724,155.674160,-9.395158,17068928440821620736.000000
1036.152884,823.806881,174.959773,-16.620222,25078968278691307520.000000
706.268050,944.326800,188.735065,-20.836357,68956363247272943616.000000
736.156914,474.806741,187.290450,-2.429616,80316920245145141248.000000
1360.157104,193.146333,162.194321,8.666086,116900514867510116352.000000
1887.102486,219.618837,144.302798,6.835746,33115423304279359488.000000
1612.246236,775.958405,152.345578,-13.362242,154528650145229733888.000000
790.019366,749.876378,185.232148,-13.565749,54247852333790183424.000000
1114.024516,1070.731158,171.586051,-25.755207,65725165472102457344.000000
1845.166775,904.483232,144.548570,-16.717117,22392870399115362304.000000
1476.834878,982.860820,157.009492,-21.396490,59924095693262618624.000000
1330.928025,58.852889,163.406008,13.715112,112745089886954700800.000000
759.705533,395.615887,186.309972,0.769709,87701594498967224320.000000
269.421176,732.802561,204.672188,-11.475269,13892433699531882496.000000
1521.602430,511.540320,155.886072,-3.642825,107570961803988910080.000000
925.869735,328.999304,179.558029,3.482055,42743907290846437376.000000
980.538374,495.057214,177.319921,-3.312613,20920275567000670208.000000
1095.445485,487.926133,172.578697,-3.003574,28034720609092288512.000000
1159.170438,779.864646,169.835307,-14.778544,50795122660663296000.000000
