1426.587385,865.994718,165.141020,-18.324903,7513103916350776320.000000
728.214844,656.939017,193.588209,-9.539019,61457719551437684736.000000
1871.984207,141.902119,150.053383,8.044202,107417526305031208960.000000
1173.140462,199.435974,174.614936,8.134302,15050333692067090432.000000
474.154958,617.853141,203.250452,-7.194797,402228655867447279616.000000
187.346068,733.305176,213.223954,-10.273742,54569635292646154240.000000
1135.734801,1084.983580,177.187830,-26.749783,35080972311613988864.000000
1498.172580,813.246237,162.406149,-16.193752,106650983592255897600.000000
647.158452,141.506670,195.544160,10.959143,18174330325857597440.000000
533.811273,715.355984,201.298266,-11.161231,8153420685600202752.000000
1807.237265,90.679235,151.976151,9.997513,44678037321612722176.000000
333.235925,535.895644,207.965237,-3.676165,32970843601516060672.000000
1662.058742,843.757856,156.522607,-16.836266,313927574070646734848.000000
763.689273,793.664359,192.445944,-15.078953,155216771211940757504.000000
866.104860,1003.258595,188.596845,-23.396776,48752077493179154432.000000
1110.827019,679.379106,177.776904,-11.207913,25317181158102384640.000000
218.763220,902.836370,212.710312,-16.302002,821850929322918019072.000000
135.294692,349.421237,213.720964,3.335852,33143197767799959552.000000
1604.287581,1035.690551,158.503742,-23.745165,44126901527261978624.000000
423.369318,211.234421,203.966931,8.292791,19756096090775977984.000000
1485.326672,950.449951,162.905176,-21.250071,38531577976361820160.000000
811.827540,371.541458,189.593319,1.854651,27564368483887321088.000000
397.173101,66.078036,204.470653,13.446781,62211448864488038400.000000
23.708754,310.417053,216.818346,4.678168,56921967496684183552.000000
1232.081689,475.301285,172.578697,-3.003574,28034720609092288512.000000
561.277927,259.383980,199.099736,6.504588,58073838040510660608.000000
1502.230262,442.144632,162.169032,-1.958881,18709302860512280576.000000
622.778055,690.047506,197.836803,-10.514112,63868412672231448576.000000
94.522134,516.279274,215.395701,-2.385602,53032448047562711040.000000
1319.032836,963.128195,169.446281,-22.145826,16803404162615736320.000000
245.675287,837.099594,211.673501,-14.204832,40574670181814861824.000000
1268.238260,1060.738618,171.586051,-25.755207,65725165472102457344.000000
1349.005664,103.384564,167.653281,11.301605,549951748886283485184.000000
885.155978,821.017369,187.466165,-16.515339,119784066314630365184.000000
151.022415,615.528078,214.003591,-6.000450,6145270091469811712.000000
890.550986,1009.449205,187.572704,-23.696447,124152308240566403072.000000
569.439005,1078.239730,200.833227,-24.655680,25671700342321668096.000000
449.892728,447.571992,203.673352,-0.595856,26081441645030461440.000000
527.314618,843.236576,201.863240,-15.973478,31574296072685248512.000000
1306.511787,768.417382,169.835307,-14.778544,50795122660663296000.000000
818.888229,612.879590,189.811572,-7.995582,125707738769221206016.000000
