562.749310,93.010855,263.733353,12.560576,96004053503837224960.000000
1452.876221,632.216002,229.251955,-9.382868,85793864035778740224.000000
808.579216,177.616229,254.417753,9.375055,60714681410260295680.000000
438.095148,684.571913,269.756653,-9.773363,362145888444131311616.000000
1539.965820,1075.372109,226.017747,-25.281860,124863228024400805888.000000
1328.864023,122.145541,233.700777,10.538861,29824068260019130368.000000
632.179469,315.458679,261.628667,4.140341,128062540370537381888.000000
519.141935,306.739575,265.868232,4.566909,721566395190522675200.000000
693.436845,44.575732,258.661928,14.390259,53334264081983315968.000000
1240.172065,483.022405,237.405260,-3.430142,54068757990393683968.000000
1671.628868,332.399753,221.562447,1.892934,270445227039753273344.000000
167.717565,673.378590,278.801821,-8.243349,54905270091695661056.000000
981.827893,358.345743,247.728501,1.984097,65591536873909526528.000000
1938.761296,679.800154,213.223923,-10.274024,54569635292646154240.000000
1712.427098,-10.883748,220.286967,13.728458,80261277674613014528.000000
1063.988883,518.640636,244.580179,-4.692604,164561670702402011136.000000
589.556090,815.711418,264.396767,-15.398414,111282374626588098560.000000
1228.561332,286.153230,237.703729,4.477585,78801811124156383232.000000
1914.252817,552.576462,214.003683,-5.999562,6145270091469811712.000000
830.534308,156.635082,253.502091,10.165441,88425242383639379968.000000
1549.162827,332.525972,225.725291,2.091272,42836372859675074560.000000
1061.239375,1052.761461,245.297161,-25.592756,216662641685546139648.000000
492.332896,355.893447,266.973222,2.707446,133745590399104630784.000000
1143.506973,918.470714,241.701799,-20.669137,46368504778717388800.000000
672.662295,1043.722212,261.592573,-24.175023,88461856688167600128.000000
1021.711176,862.015303,246.755994,-18.456197,29757015013861875712.000000
1254.832813,211.178193,236.611414,7.353234,18195234293917560832.000000
1004.378051,48.963375,246.353879,14.033414,26738080758107754496.000000
1707.917719,154.062729,220.411484,8.161756,21551904459491536896.000000
803.610182,517.453787,255.265099,-4.222456,95682366384469868544.000000
403.054584,352.258972,270.161316,2.931586,34116101016907833344.000000
1333.362667,768.666534,233.881421,-14.789553,60892467808609361920.000000
416.842312,526.419389,270.120520,-3.690166,43476260148313210880.000000
1340.642246,647.916307,233.543877,-10.063977,70818133787136475136.000000
1036.730985,379.818726,245.518482,1.028924,93495531030885122048.000000
1813.055274,443.199235,217.050901,-2.227950,172035447203579494400.000000
1857.604226,130.460066,215.844734,8.446641,26528513574186369024.000000
962.250861,118.395477,248.151637,11.488232,68298999422634827776.000000
622.845305,412.489036,262.207042,0.330579,79328900681649258496.000000
357.177172,1009.498244,273.440868,-21.058831,44172118125521444864.000000
369.418144,364.590750,271.363409,2.502318,90578500756208599040.000000
701.481329,955.074015,260.250920,-21.112434,188664870351574433792.000000
995.848182,815.528205,247.784972,-16.612639,58387142852733050880.000000
112.434753,703.576191,280.568426,-9.052553,318724562846125850624.000000
1229.717349,474.871644,237.815187,-3.090432,24602691567531417600.000000
767.772430,52.906940,255.782738,14.092093,59507911379337199616.000000
981.824090,358.337194,247.728643,1.984450,65591536873909526528.000000
1328.861443,122.175621,233.700895,10.537749,29824068260019130368.000000
856.941549,381.762057,252.853895,1.215997,48382740651353628672.000000
398.347723,395.655546,270.438300,1.305108,10716502478829021184.000000
1009.364377,610.104585,246.950934,-8.371701,85439829865019310080.000000
1405.364990,655.454156,231.049699,-10.321901,28977711737967001600.000000
1849.682987,209.587414,216.047449,5.820116,20784767291375050752.000000
1435.355161,345.948959,229.827462,1.766616,37023426888603983872.000000
875.017780,281.038267,251.943461,5.246840,41432496000618258432.000000
1318.007042,137.139376,234.123137,10.010447,2156602672246898944.000000
1140.037987,923.753906,241.851256,-20.868657,36411434593229803520.000000
993.767233,941.875851,248.034112,-21.466475,205532811075977117696.000000
561.821794,990.155422,265.857716,-21.683089,280610668866261843968.000000
1635.416566,447.171271,222.754258,-2.298863,226346562618324484096.000000
673.209832,139.929441,259.654109,10.864704,58171855500744736768.000000
175.770214,750.353852,278.759855,-10.977195,40889233828001153024.000000
1885.809607,443.672653,214.885606,-2.265352,58798384249419980800.000000
883.346243,196.249425,251.457886,8.582578,17102184794735349760.000000
1462.730930,261.628353,228.797352,4.939353,67702567367464173568.000000
602.775600,352.395116,262.838935,2.724462,240410953604422926336.000000
1105.992214,649.016903,243.000006,-10.064186,227516484513397997568.000000
934.786452,847.012179,250.393316,-17.742163,46383201358530863104.000000
1338.673687,625.622582,233.610546,-9.183352,108331023074316795904.000000
1233.111867,343.384317,237.573042,2.196622,21949671922375335936.000000
856.988063,231.060543,252.580636,7.247705,58384225757954392064.000000
1707.667535,51.873661,220.431714,11.660920,127175327379915522048.000000
1063.528601,1013.222739,245.159098,-24.169284,96475672560578068480.000000
1635.665637,818.983720,222.671907,-15.997100,98740010475310153728.000000
845.297693,562.763689,253.648795,-6.153927,12726456988480557056.000000
693.402630,44.584928,258.663270,14.389914,53334264081983315968.000000
1261.657693,442.162229,236.523539,-1.804117,22001100820329148416.000000
1911.175798,916.675653,213.850464,-18.200664,159472291330866970624.000000
1587.660873,391.196516,224.388405,-0.167548,33736894532795846656.000000
437.937429,410.954754,269.076678,0.670356,34254988198497009664.000000
1269.319256,234.294624,236.066664,6.425522,49224726603113209856.000000
